transaction_id,timestamp,amount,merchant_category,location,is_international,transaction_frequency_24h,is_fraud
D00001,2025-09-19 11:36,15.954720708126827,loan_disbursement,Online,0,1,0
D00002,2025-09-19 11:42,12.232359109216013,fintech_payment,Online,0,2,0
D00003,2025-09-19 11:46,13.346100352607747,fintech_payment,Online,0,3,0
D00004,2025-09-19 11:50,12.219225762775086,fintech_payment,Online,0,1,0
D00005,2025-09-19 11:52,17.070328226363124,fake_payout,Online,0,8,1
D00006,2025-09-19 11:59,15.540494695146332,loan_disbursement,Online,0,1,0
D00007,2025-09-19 12:06,16.478528525024377,loan_disbursement,Online,0,2,0
D00008,2025-09-19 12:11,11.918397239722838,fintech_payment,Online,0,3,0
D00009,2025-09-19 12:13,17.341114060817635,instant_loan,Online,0,8,1
D00010,2025-09-19 12:19,13.203506402583395,fintech_payment,Online,0,2,0
D00011,2025-09-19 12:24,13.906887558404206,fintech_payment,Online,0,3,0
D00012,2025-09-19 12:27,15.59869335244147,loan_disbursement,Online,0,1,0
D00013,2025-09-19 12:34,16.679161529860597,loan_disbursement,Online,0,3,0
D00014,2025-09-19 12:37,16.59064977492546,loan_disbursement,Online,0,1,0
D00015,2025-09-19 12:41,15.721947356241824,loan_disbursement,Online,0,1,0
D00016,2025-09-19 12:48,11.918397239722838,fintech_payment,Online,0,3,0
D00017,2025-09-19 12:51,14.389638814472296,fintech_payment,Online,0,2,0
D00018,2025-09-19 12:52,17.204780320894034,loan_disbursement,Online,0,12,1
D00019,2025-09-19 12:56,16.362028871694083,loan_disbursement,Online,0,1,0
D00020,2025-09-19 13:02,12.562067358164041,fintech_payment,Online,0,2,0
D00021,2025-09-19 13:07,13.937946750873303,fintech_payment,Online,0,3,0
D00022,2025-09-19 13:11,16.349356646493987,loan_disbursement,Online,0,1,0
D00023,2025-09-19 13:16,11.918397239722838,fintech_payment,Online,0,1,0
D00024,2025-09-19 13:21,13.468942933969705,fintech_payment,Online,0,1,0
D00025,2025-09-19 13:24,13.025773178725274,fintech_payment,Online,0,2,0
D00026,2025-09-19 13:27,13.34459931696357,fintech_payment,Online,0,3,0
D00027,2025-09-19 13:32,13.234292870011895,fintech_payment,Online,0,1,0
D00028,2025-09-19 13:34,17.0823309324278,instant_loan,Online,0,13,1
D00029,2025-09-19 13:37,16.672868760603805,loan_disbursement,Online,0,3,0
D00030,2025-09-19 13:40,16.30827847684652,loan_disbursement,Online,0,2,0
D00031,2025-09-19 13:44,16.356607384483404,loan_disbursement,Online,0,3,0
D00032,2025-09-19 13:47,13.679883256170108,fintech_payment,Online,0,3,0
D00033,2025-09-19 13:52,13.729663956905162,fintech_payment,Online,0,3,0
D00034,2025-09-19 13:56,13.378068596483885,fintech_payment,Online,0,2,0
D00035,2025-09-19 14:00,15.726748809442595,loan_disbursement,Online,0,1,0
D00036,2025-09-19 14:05,13.292961482294677,fintech_payment,Online,0,3,0
D00037,2025-09-19 14:06,17.06479274812106,fake_payout,Online,0,10,1
D00038,2025-09-19 14:12,16.199906026155887,loan_disbursement,Online,0,1,0
D00039,2025-09-19 14:18,15.884356160430707,loan_disbursement,Online,0,3,0
D00040,2025-09-19 14:23,12.309928029044695,fintech_payment,Online,0,2,0
D00041,2025-09-19 14:28,13.544876996913441,fintech_payment,Online,0,3,0
